txt,result
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 모르는 남자랑 합승해서요. 엄마가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 엄마가 먼저 내리는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 엄마가 먼저 내려야하는데 돈이 없어서 기사님께 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 엄마가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 자기가 대신 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 엄마가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 택시비를 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 엄마가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 얘기했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 같은 방향으로 가는 모르는 남자랑 합승으로 택시를 탔대요. 엄마가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 했대요.,2
밤 늦게까지 술마시고 집을 가야하는 상황이였는데 돈이 하나도 없었대요. 그래도 일단 집에 가야해서 대책없이 택시를 탔대요. 같은 방향가는 모르는 남자랑 합승해서요. 여자가 먼저 내려야하는데 돈이 없어서 택시 아저씨한테 돈 가져올 때까지만 기다려달라고 하는데 합승했던 남자가 돈 내가 대신 내줄테니까 전화번호를 달라고 했대요.,2
동갑내기같은 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 저를 보더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 대출 용지에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 전화번호를 쓰기 시작하더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 결국 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 줬습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 부끄러워하며 전화번호를 남기고 사라졌습니다.,0
제 또래로 보이는 남자가 자꾸 눈을 마주치더니 도서 대출 카드 신청을 하겠다고 하더라구요. 생년월일칸에 010을 쓰더라구요. 제가 보다 못해 휴대전화를 내밀었습니다. 그러자 쭈뼛쭈뼛 연락처를 남기고 갔습니다.,0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여자애와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 가장 친하게 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 점차 이 친구에 대한 감정을 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 깨닫게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 했는데 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 ""친구로서 감정이 크다""는 이유로 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 평소처럼 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 연락은 뜸해졌지만, SNS에서 여전히 친한 척하면서 헷갈리게 하였다.",0
"재수학원에서 만난 여성 친구와 친해져서 학원에서는 베프처럼 지냈다. 그러나 이 친구에 대한 감정은 나중에 알게 되었고, 수능이 끝나고 고백을 시도했으나 거절당했다. 이후에도 친구로서 지내다가 각자 다른 길을 가게 되었지만, SNS에서 여전히 글을 쓰고 친한 척하면서 날 헷갈리게 하였다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에 아무도 없는 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 질이 좋아보이지 않은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 아는 척 안하겠다 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에 일찍 와서 자려고 한건데 맨날 아침마다 나와 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 관심사도 같고 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 나랑 얘기하다가 못자서 피곤하면 어쩌냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 자신과 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 아는척을 안했음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 안절부절 못하니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 주변에 친구들이 있어서 아는척 잘 안했는데, 꼭 눈마주치면 아는척 해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"중학교 때, 아침에 일찍 등교해서 빈 교실에서 자기만의 시간을 즐겨왔다. 고1 첫날, 일찍 가다보니 양아치 같은 한 학생과 마주쳤다. 첫 날이고 반대편에 있어서 말 안 걸겠다고 생각했지만, 이 학생은 성격이 좋아서 자꾸 말을 걸었다. 걔는 학교에서 자려고 빨리 오는 애였는데 맨날 아침마다 얘기하니까 좋아지더라. 근데 몇주 후에 내가 나랑 얘기한다고 못자면 피곤한거 아니냐고 물어봤더니 나랑 얘기하기 싫은거냐니까 알겠다면서 그 다음부터는 자고 있음.. 깨우지 못하고 옆에서 빙빙거리니까 걔가 빨리 사과하래서 바로 사과하고 다시 쭉 아침마다 얘기함. 학교에서는 늘 자고 양아치같은 애들이랑 노니까 평소에는 아는척 잘 안했는데, 꼭 눈마주치면 인사해주던게 참 좋았었는데.. 반 나눠진 후 복도에서 간간히 인사하다가 졸업식때 이후로는 연락하지 않았다.",0
"얼마 전 남자 이성 친구과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 볶아주고 ""맛있게 드세요""라고 말했다. 내 친구는 ""와, 내가 웃는 거 봤어?""라고 외쳤습니다. 그리고 사진을 찍었습니다. 며칠 후 친절한 아르바이트생이 그리워 친구와 다시 쭈삼식당을 찾았다. 그날도 상냥한 아르바이트 오빠가 우리 식탁에서 볶음밥을 해주고 있었는데 파트너가 물러서서 밥을 직접 하게 해달라고 부탁했다. 이어 하트 모양의 볶음밥을 만들며 ""내가 만든거 사진 안찍냐""고 물었다. 이후 연락 빈도가 늘었습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 필수 코스인 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내 친구는 ""와, 내가 웃는 거 봤어?""라고 외쳤습니다. 그리고 사진을 찍었습니다. 며칠 후 친절한 아르바이트생이 그리워 친구와 다시 쭈삼식당을 찾았다. 그날도 상냥한 아르바이트 오빠가 우리 식탁에서 볶음밥을 해주고 있었는데 파트너가 물러서서 밥을 직접 하게 해달라고 부탁했다. 이어 하트 모양의 볶음밥을 만들며 ""내가 만든거 사진 안찍냐""고 물었다. 이후 연락 빈도가 늘었습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 훈훈한 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내 친구는 ""와, 내가 웃는 거 봤어?""라고 외쳤습니다. 그리고 사진을 찍었습니다. 며칠 후 친절한 아르바이트생이 그리워 친구와 다시 쭈삼식당을 찾았다. 그날도 상냥한 아르바이트 오빠가 우리 식탁에서 볶음밥을 해주고 있었는데 파트너가 물러서서 밥을 직접 하게 해달라고 부탁했다. 이어 하트 모양의 볶음밥을 만들며 ""내가 만든거 사진 안찍냐""고 물었다. 이후 연락 빈도가 늘었습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 방문했습니다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 오빠를 돌려보내고 직접 자신이 밥을 볶겠다고 하며 하트 모양의 볶음밥을 만들었습니다. 직후 ""내가 만든거 왜 안찍어?""라고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 이성 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 볶음밥 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 방문했습니다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 오빠를 돌려보내고 직접 자신이 밥을 볶겠다고 하며 하트 모양의 볶음밥을 만들었습니다. 직후 ""내가 만든거 왜 안찍어?""라고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 이성 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 찾았다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 오빠를 돌려보내고 직접 자신이 밥을 볶겠다고 하며 하트 모양의 볶음밥을 만들었습니다. 직후 ""내가 만든거 왜 안찍어?""라고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 이성 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 방문했습니다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 그 분을 돌려보내고 직접 자신이 밥을 볶겠다고 하며 하트 모양의 볶음밥을 만들었습니다. 직후 ""내가 만든거 왜 안찍어?""라고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 이성 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 방문했습니다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 오빠를 돌려보내고 직접 자신이 하트 모양의 볶음밥을 만들었습니다. 직후 ""내가 만든거 왜 안찍어?""라고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
"얼마 전 짝꿍과 쭈삼을 먹다가 꼭 먹어봐야 할 볶음밥을 주문했어요. 그러자 유쾌한 외모의 알바생이 하트모양으로 밥을 볶아주며 ""맛있게 드세요""라고 말했다. 내가  남자 이성 친구한테 ""대박 나보고 웃는 거 봤어?"" 하고 사진을 찍었습니다. 며칠 후 훈훈한 아르바이트생이 다시 보고싶어서 친구와 다시 쭈삼식당을 방문했습니다. 그날도 훈훈한 아르바이트생 오빠가 저희 식탁에서 볶음밥을 만들려는데 친구가 오빠를 돌려보내고 직접 자신이 밥을 볶겠다고 하며 하트 모양의 볶음밥을 만들었습니다. 직후 자신이 만든 볶음밥 사진은 왜 안찍냐고 하면서 이후 저에게 연락 빈도가 늘은 것 같았습니다.",2
