txt,result
"한 두달 간 매일 연락한 다음 사귀기로 했는데 잠수이별 당했어 영문도 모른채 전화도 다 거절당하니 뭐 때문에 그러는지 이유라도 알려달라고 삼 일을 매달렸는데, 나중에 한다는 변명이 너무 날 보험삼는 것 같다고 했어. 알겠다고 대답하고 혼자 억지로 좋게 생각하려고 노력했지. 질린거 맞고 끝난거라고. 근데 난 내가 질려서 귀찮게 굴어서 싫어진게 너무 마음이 아파서 다 차단하고 연상되는 모든 걸 보면 진짜 내 마음이 찢어질 것 같더라. 오늘에서야 차단을 풀고 카톡을 봤어. 6개월 지났는데 아직도 덜 나은 것 같아. 내가 유사연애는 진짜 많이 해 봤는데, 이것도 이렇게 힘든데 진짜 사귀면 어떻게 될까 무서워..",0
"한 두달 간 매일 연락한 다음 사귀기로 했는데 잠수이별 당했어 영문도 모른채 전화도 다 거절당하니 뭐 때문에 그러는지 이유라도 알려달라고 삼 일을 매달렸는데, 나중에 한다는 변명이 너무 날 보험삼는 것 같다고 했어. 알겠다고 대충 대답하고 혼자 억지로 행복회로 돌리다가 그냥 받아들였지. 근데 난 내가 질려서 귀찮게 굴어서 싫어진게 너무 마음이 아파서 연락을 끊고 연상되는 모든 걸 보면 진짜 내 마음이 너무 아프더라. 오늘에서야 차단을 풀고 카톡을 봤어. 6개월 지났는데 아직도 덜 나은 것 같아. 내가 유사연애는 진짜 많이 해 봤는데, 이것도 이렇게 힘든데 진짜 사귀면 어떻게 될까 무서워..",0
"한 두달 간 매일 연락한 다음 사귀기로 했는데 잠수이별 당했어 영문도 모른채 전화도 다 거절당하니 뭐 때문에 그러는지 이유라도 알려달라고 삼 일을 매달렸는데, 나중에 한다는 변명이 너무 날 보험삼는 것 같다고 했어. 알겠다고 대충 대답하고 혼자 억지로 행복회로 돌리다가 그냥 받아들였지. 질린거 맞고 끝난거라고. 근데 난 내가 질려서 귀찮게 굴어서 싫어진게 너무 마음이 아파서 다 차단하고 연상되는 모든 걸 보면 진짜 내 마음이 찢어질 것 같더라. 오늘에서야 차단을 해제해봤어. 6개월 지났는데 아직도 덜 나은 것 같아. 내가 유사연애는 진짜 많이 해 봤는데, 이것도 이렇게 힘든데 진짜 사귀면 어떻게 될까 무서워..",0
"한 두달 간 매일 연락한 다음 사귀기로 했는데 잠수이별 당했어 영문도 모른채 전화도 다 거절당하니 뭐 때문에 그러는지 이유라도 알려달라고 삼 일을 매달렸는데, 나중에 한다는 변명이 너무 날 보험삼는 것 같다고 했어. 알겠다고 대충 대답하고 혼자 억지로 행복회로 돌리다가 그냥 받아들였지. 질린거 맞고 끝난거라고. 근데 난 내가 질려서 귀찮게 굴어서 싫어진게 너무 마음이 아파서 다 차단하고 연상되는 모든 걸 보면 진짜 내 마음이 찢어질 것 같더라. 오늘에서야 차단을 풀고 카톡을 봤어. 6개월 지났는데 아직도 덜 나은 것 같아. 내가 연애 비슷한 건 진짜 많이 해 봤는데, 이것도 이렇게 힘든데 진짜 사귀면 어떻게 될까 무서워..",0
"한 두달 간 매일 연락한 다음 사귀기로 했는데 잠수이별 당했어 영문도 모른채 전화도 다 거절당하니 뭐 때문에 그러는지 이유라도 알려달라고 삼 일을 매달렸는데, 나중에 한다는 변명이 너무 날 보험삼는 것 같다고 했어. 알겠다고 대충 대답하고 혼자 억지로 행복회로 돌리다가 그냥 받아들였지. 질린거 맞고 끝난거라고. 근데 난 내가 질려서 귀찮게 굴어서 싫어진게 너무 마음이 아파서 다 차단하고 연상되는 모든 걸 보면 진짜 내 마음이 찢어질 것 같더라. 오늘에서야 차단을 풀고 카톡을 봤어. 6개월 지났는데 아직도 덜 나은 것 같아. 내가 우정과 비슷한 연애는 진짜 많이 해 봤는데, 이것도 이렇게 힘든데 진짜 사귀면 어떻게 될까 무서워..",0
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 사람이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 사람이 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 그 사람이 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 사람이 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 사람이다 보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 신경이 쓰이더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 가는 길이 같아서 함께 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 그분이 날 부르면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 말을 걸었어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 만난 사람이었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. ""꺅~! 우리 이야기 좀 더 할까?"" 이야기하다 보니 더 좋아졌어요.",1
"친구가 종로에서 술마시고 있으니 놀러오라고 했어요. 처음 본 얼굴이 있었는데, 전 키가 크고 얼굴이 동그랗고 안경을 쓴 사람을 좋아해요. 아무래도 호감이 가는 아이가 있다보니 자꾸 눈이 가더라구요. 집에 가는 길이 같아서 같이 택시를 탔어요. 택시에 내려서 열 셀 동안 날 찾으면 사귈거야 하고 집으로 향했죠. 여섯을 셀 때 ""혼자 가시나봐요?""라고 그 아이가 얘기했어요. 전 너무 기뻐서 돌고래 소리를 질렀어요. 제가 이야기 좀 더 하다가 가자고 했고, 얘기하다보니 더 좋아졌어요.",1
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 싸이월드의 인기가 높았어 학원 친구가 학원에서 찍은 사진을 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 날 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈페이지에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈페이지를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내 타입이다 소개 좀 해줘ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 엄청 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 전화번호를 알려줘서 걔랑 문자를 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출에 학교 자퇴를 한 상황이었어.. 무슨 자기말로 돈 좀 모이고 만나자고 말해서 기다리기 힘들었지만 기다렸음",0
"학원 다녔을 때 한창 싸이월드가 잘나갔음 학원 친구가 학원에서 찍은 사진을 움짤로 만들어서 싸이월드에 올렸는데.. 친구 홈피에 그 여자애가 ""얘 완전 내스타일이다 소개좀ㅋㅋ"" 이렇게 댓글을 단거임 ㅋㅋㅋㅋ 그거보고 나는 기분이 좋아서 얘 미니홈피를 들어가봤는데 존나 예쁜거임ㄷㄷ 그래서 친구가 나랑 걔랑 연결해줄때까지 기다리다가 전화번호를 알려줘서 문자질을 하다가 걔가 가출을 한 상태였음 학교 자퇴도 했었고.. 돈 좀 모이고 만나자고 말해서 기다렸음",0
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"프리한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"가벼운 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 시선이 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 건네주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 타입이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 먼저 연락을 하고 나이 얘기를 하는데 여자가 19살이라고 7살 차이에 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 어린 나이라 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
"추레한 복장으로 카페에서 작업하고 있는데 건너편 여자랑 눈이 마주침. 이후로 계속 나를 쳐다보는게 느껴지다가 갑자기 쿠키랑 쪽지를 주고 갔다. 쪽지에는 '제 스타일이셔서 그러는데 여친 없으시면 연락 주세요' 라는 내용과 전화번호가 써있었다. 카톡으로 연락을 하고 나이 얘기를 하는데 여자가 고등학생이라 끝났다고 생각했는데 여자가 ""저 곧 성인되는데 기다려주세요"" 하더라 당황스러우면서도 좋았다.",2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 표현하려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 감정을 드러내려고 한 건 아니지만 내 목소리에 드러났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 전화했는데 목소리를 알아채더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 곧바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 바로 집 앞에 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 내가 좋아하는 아이스크림을 사가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 내가 좋아하는 것들을 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 맨얼굴일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 민낯일까봐 집 앞에 두고 카톡하고 갔어,2
내가 그날 진짜 기분이 너무 안좋았어. 굳이 티를 내려고 한 건 아니지만 내 목소리에 티가 났나봐. 여보세요 했는데 너 목소리가 왜 그래? 이러더니 택시를 바로 타고 와가지고 베라 패밀리에다가 내가 좋아하는 맛만 담아가지고 집 앞에 가지고 온거야. 근데 내가 혹시라도 쌩얼일까봐 날 배려해서 집 앞에 두고 카톡하고 갔어,2
얼마 전 저의 생일날 제 책상에 수제 캐릭터 케이스가 있더라구요. 저는 저의 생일을 귀찮아서 SNS에 알림설정을 하지 않았기에 친구가 선물한 줄 알고 물어봤지만 친구가 준 게 아니더라구요. 해당 케이스를 끼고 등교를 했는데 같은 반 남학생이 학생증을 통해서 제 생일을 기억해놓고 있다가 직접 케이스를 만들어서 선물했다고 하더라구요. 그 다음날 그 친구가 또 같은걸 만들고 있더라구요.,0
