txt,result
저번주에 오션월드 갔는데 파도풀에서 놀다가 안전요원들이 파도 올때마다 잠수하는 모습이 너무 멋진거야 근데 내가 와.. 하고 쳐다보고있었는데 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
저번주에 오션월드 갔는데 파도풀에서 놀다가 안전요원들이 잠수 하는게 너무 멋진거야 근데 내가 와.. 하고 쳐다보고있었는데 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
저번주에 오션월드 갔는데 파도풀에서 놀다가 안전요원들이 파도 올때마다 잠수 하는게 너무 멋진거야 내가 감탄하면서 쳐다보고있었는데 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
저번주에 오션월드 갔는데 파도풀에서 놀다가 안전요원들이 파도 올때마다 잠수 하는게 너무 멋진거야 근데 내가 와.. 하고 쳐다보고있었는데 잘생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
저번주에 오션월드 갔는데 파도풀에서 놀다가 안전요원들이 파도 올때마다 잠수 하는게 너무 멋진거야 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝 웃고 잠수하는 모습이 너무 멋졌어,0
저번주에 수영장 놀러갔는데 안전요원들이 파도 올때마다 잠수 하는게 너무 멋진거야 근데 내가 와.. 하고 쳐다보고있었는데 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
저번주에 수영장 놀러갔는데 파도풀에서 놀다가 안전요원들이 파도 올때마다 잠수 하는게 너무 멋져서 계속 쳐다보고있었는데 좀 훈훈하게 생긴 안전요원이랑 눈마주치고 그 안전요원이 파도오는거 쓱 보더니 나 보고 살짝웃고 잠수하는데 너무 멋졌어,0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 손이 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 짝궁이 날 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 왜냐고 묻길래 손이 작다고 대답하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 손을 대보라는 식으로 해서 걔 손에 대고 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손깍지를 꼈어 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손을 맞잡았어 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 아무런 관련이 없던 애였어서 난 당황했는데 걔는 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 잡았어 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 내 책상 위로 팔꿈치 대고 손 대보라는 식으로 해서 재봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 내 손을 잡은 채로 한참동안 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
"중학교 때 조별로 손 제일 큰 사람 찾는 게 있었는데 나는 동갑 중에 나보다 손 작은 사람 본 적이 없을 정도로 겁나 작아서 ""아 난 안돼..""라고 혼자 중얼거렸는데 같은 조인 남자애가 내 쪽으로 뒤돌아 보면서 ""왜?""라고 묻길래 내 손 비비면서 ""손이 작아서..""라고 하니까 ""얼마나 작은데?"" 하면서 서로 손바닥을 마주하고 대봤는데 ""와~ 진짜 작네?"" 라고 하면서 갑자기 싱긋웃으면서 손 깍지 진짜 뭐 아무것도 없던 애였어서 난 당황했는데 걔는 그렇게 하고 다행히 아무도 우리한테 관심 안가져줘서 앞에서 큰 소리 나기 전까지 걔가 내 손 잡고 계속 나 쳐다봤었음 몇 년 지난 지금도 생각 날 정도로 웃는 게 너무 예뻤어.. 진짜 딱 잡았을 때 시간이 멈춘 느낌. 내 인생에서 제일 설렘 가득했던 손 잡기였어",0
초등학생때 여자애가 나 좋아한다고 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하면서 나 따라다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그때의 난 내성적이고 부끄러움을 타서 걔 피하고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 여자애를 피해다니고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남자 중학교를 간 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남초 학교로 간 뒤 그 후 아무도 날 좋아해주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 나에게 관심을 주지 않았지…,0
초등학생때 어떤 여자애가 나 좋다면서 나중에 결혼하자고 하고 나 쫓아다니고 그랬어 ㅎㅎ 그리고 그때의 난 부끄러워서 걔 피하고 결혼 안한다고 했고 남중테크를 탄 뒤 그 후 아무도 나한테 좋아한다는 얘기를 한 사람이 없지..,0
썸남 앞에서 고개 숙이고 딴짓 하고 있었어 썸남이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 썸남 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 썸남한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리를 쓰다듬어 주는거야 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 내 머리를 쓰담아주는거야 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보였는데 본인 손으로 가위를 만들어서 일부러 내가 이길 수 있게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 기분이 설레고 좋았어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 나한테 막 이쁘다 해주고 칭찬해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나와 멀어진 것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 보인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 본인이 져서 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 낸인 적이 있었는데 자기 손으로 가위를 만들어서 일부러 자기가 지게 해준 경험이 있어서 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
좋아하는 사람 앞에서 고개 숙이고 혼자 뭐 끄적이고 있었어 그분이 바쁘게 일하다가 갑자기 멈추더니 조심스럽게 내 머리 쓰담쓰담 또 그분 손에 내 손을 얹었는데 내 손은 가위 모양이었어 그분이 가위바위보 하자는거냐며 웃었어 저번에 그분한테 내가 주먹을 낸 적이 있었는데 자기 손으로 가위를 만들어서 일부러 지게 해준 기억때문에 설레는 기분이 들었어 그 뒤로도 막 이쁘다 해주고 그랬는데 최근에는 나 싫어하는것처럼 느껴지지만 그것도 아닌 것 같아,0
내가 키가 작아서 애들이 이거로 장난을 많이 치는데 또 언제 애들이 놀려서 탄식하고 있는데 남자애가 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고맙다 이놈아ㅠㅠㅠ,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 소리지르고 있는데 남자애가 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고맙다 이놈아,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 탄식하고 있는데 남사친이 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고맙다 이놈아,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 탄식하고 있는데 그 애가 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고맙다 이놈아,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 탄식하고 있는데 남자애가 와서 “근데 키 작으면 귀엽잖아” 라고 해줌.... 고맙다 이놈아,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 탄식하고 있는데 남자애가 와서 “근데 키 작으면 귀엽지 않아?” 라고 말해줌.... 고맙다 이놈아,0
내가 키가 작아서 애들이 내 키로 장난을 많이 치는데 언젠가 애들이 또 놀려서 탄식하고 있는데 남자애가 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고마워,0
내가 키가 작아서 애들이 내 키로 장난을 많이 거는데 애들이 또 놀려서 탄식하고 있으니까 남자애가 와서 “근데 키 작으면 귀엽지않나?” 라고 해줌.... 고맙다 이놈아,0
"동기하고 길을 걷고 있었는데 차가 멈추지 않고 달려오더라고. 내가 먼저 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 빠르게 달려오더라고. 내가 앞에 가고 있었어서 먼저 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기가 엄청 놀라서는, “차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 날 붙잡고 휘둘러대는거야. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 흔들더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 어찌할 줄 모르고 동기님도 나도 어찌할 줄 모르고ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 나를 붙잡고 이리저리 휘젓더라. 차랑 나랑 동기 모두 우왕좌왕거리고ㅋㅋㅋ 상황이 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기가 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 여러 방향으로 휘젓더라. 차도 좌지우지 동기님도 나도 좌지우지ㅋㅋㅋ 상황은 좀 웃겼는데 그때 좀 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 그랬지만 동기 모습에 설어.",0
"동기하고 길 걷고 있었는데 까만차가 멈추지 않고 달려오더라고. 내가 앞에 가고 있었어서 옆으로 피하려 했는데, 동기님이 엄청 놀라서는, “아어!!!!차!!! 위험해!” 하면서 내 양팔 붙잡고 이리저리 휘젓더라. 차도 우왕좌왕 동기님도 나도 우왕좌왕ㅋㅋㅋ 상황은 좀 웃겼는데 날 붙잡아줄 때 좀 설어.",0
"오랜만에 휴가내고 고향에 있는 동네 은행 갔다가 내가 첫눈에 반해버린 분이 있었어. 잠깐 이야기 나누고 통장 만들고 나왔는데 하루종일 생각나는거야. 은행 앞에서 기다려서 퇴근하시는 길에 번호좀 달라고 얘기했어. 그리고나서 주말에 바로 만났어. 남 이야기 듣기만하는데도 이렇게 매력적인 사람 만난건 처음이었어. 두 번째 만남엔 손 부르틀까봐 핸드크림 사주고, 4번째엔 꽃 좋아한대서 드라이브하고 헤어질때 작은 안개꽃 한송이도 주고 그랬어. 이야기도 잘통한거 같았고 이제 고백만 남은거 같아서 분위기 괜찮은곳 걸으면서 나 어떠냐고 물어봤어 고민해봤는데 자기는 나쁜남자 스타일을 좋아한대.",0
